time,entry_time,type_keylevel,key_level,value,delta_ema_h1
2022-03-14 09:00:00,2022-03-15 13:00:00,S,1914.945,10,False
2022-03-29 12:00:00,2022-03-29 14:00:00,S,1910.49,10,False
2022-11-03 09:00:00,2022-11-03 10:00:00,S,1622.44,10,False
2022-12-05 16:00:00,2022-12-07 14:00:00,S,1780.927,10,True
