time,entry_time,type_keylevel,key_level,value,delta_ema_h1
2023-01-09 01:00:00,2023-02-03 17:00:00,R,1865.124,10,True
2023-03-10 14:00:00,2023-03-10 16:00:00,R,1856.316,10,True
2023-03-13 12:00:00,2023-03-15 08:00:00,R,1890.207,10,True
2023-03-15 12:00:00,2023-03-15 18:00:00,R,1914.615,10,True
2023-04-13 12:00:00,2023-04-14 08:00:00,R,2032.084,10,True
2023-07-18 14:00:00,2023-07-19 14:00:00,R,1970.16,10,True
2023-11-21 14:00:00,2023-11-22 15:00:00,R,1993.458,10,True
