time,entry_time,type_keylevel,key_level,value,delta_ema_h1
2020-02-28 14:00:00,2020-03-13 15:00:00,S,1549.054,10,False
2020-02-28 15:00:00,2020-03-13 15:00:00,S,1549.054,10,False
2020-03-12 15:00:00,2020-03-12 16:00:00,S,1585.719,10,False
2020-06-05 12:00:00,2020-06-08 06:00:00,S,1693.683,10,False
2020-08-19 23:00:00,2020-08-20 00:00:00,S,1932.226,10,False
2020-09-21 09:00:00,2020-11-05 15:00:00,S,1937.068,10,False
2020-09-23 14:00:00,2020-09-28 18:00:00,S,1882.408,10,False
2020-11-23 14:00:00,2020-12-07 15:00:00,S,1859.871,10,False
2020-12-09 18:00:00,2020-12-09 19:00:00,S,1826.696,10,True
