Date,open,high,low,close,volume,labels,timestamp,support1,number_touch_support,support2,resistance1,number_touch_resistance,resistance2,rsi_14,stochrsi_k_14,stochrsi_d_14,stochrsi_14,ema_5,ema_25,ema_34,ema_50,ema_89,ema_200,macd,macd_signal,macd_diff,cci_20,adx_14,diff_ema_89,diff_ema_5,atr,body_size,upper_wick,rsi_14_lag_1,diff_ema_5_lag_1,support1_lag_1,resistance1_lag_1,streak_count,candle_type
2022-01-02 23:05:00,1830.652,1831.767,1828.059,1828.158,0.0,2,2022-01-02 23:05:00,-43.33499999999981,1.0,-66.279,46.784000000000106,2.0,100.0,73.9446562436043,0.9366314513896561,0.8027502275964565,0.13388122379319956,1826.3678089513926,1819.3550204843066,1817.260221689249,1814.687754992423,1811.1715696898611,1805.1848330993298,4.30816825455463,3.8342524756747665,0.4739157788798636,177.25560728422352,40.33786985246571,16.986430310138758,1.790191048607312,3.2671711090034794,-0.6725997842502928,0.30070118662351236,1.0176876235619865,1.606692523207919,1.0044075227875857,0.9959174076607381,4.0,0.0
2022-01-03 00:00:00,1828.157,1830.897,1827.021,1830.307,0.0,2,2022-01-03 00:00:00,-45.483999999999924,1.0,-68.42800000000011,44.63499999999999,2.0,100.0,75.30351827372868,0.9799436490776645,0.9262576387802689,0.053686010297395614,1827.6808726342617,1820.1974804470522,1818.0057518784347,1815.3002744044848,1811.5968014745308,1805.4348049092869,4.539874101047872,3.9753768007493875,0.5644973002984841,149.26461842446432,41.15711150047506,18.710198525469195,2.6261273657382844,3.3106588869318005,0.5546955624355273,0.15221878224972182,0.981954866634718,0.6816847773504827,0.952752616304632,1.0481460737089754,5.0,0.0
2022-01-03 01:00:00,1830.275,1831.579,1827.633,1828.81,0.0,2,2022-01-03 01:00:00,-43.98699999999985,1.0,-66.93100000000004,46.13200000000006,2.0,100.0,71.56555482114234,0.8282262612793568,0.9149337872488931,-0.08670752596953624,1828.0572484228412,1820.859981951125,1818.6231374853814,1815.8300675650933,1811.979316997319,1805.6673939151647,4.55025476025412,4.090352392650335,0.4599023676037852,127.84445725788089,42.03676630515178,16.83068300268087,0.7527515771587332,3.3560403950080944,-0.37126203750638065,0.3304612265585121,1.0522313208068925,3.4887039036844305,1.0340327824129874,0.967549640163009,6.0,0.0
2022-01-03 02:00:00,1828.826,1828.896,1825.564,1826.16,0.0,2,2022-01-03 02:00:00,-41.33699999999999,1.0,-64.28100000000018,48.781999999999925,2.0,100.0,67.99650238282727,0.5149492788683592,0.7743730630751274,-0.25942378420676826,1827.4248322818944,1821.2676756471924,1819.0538153433597,1816.2351629546974,1812.2944432862676,1805.871300443372,4.295136988860122,4.131309311892292,0.16382767696782974,77.0035290424745,41.74171512766584,13.86555671373253,-1.2648322818943143,3.354323223936079,-0.8001200480192185,0.021008403361326186,1.0524887650576633,-0.5951394409631544,1.0641072162953253,0.945676684022798,1.0,0.0
2022-01-03 03:00:00,1826.191,1826.884,1824.241,1825.723,0.0,2,2022-01-03 03:00:00,-40.899999999999864,1.0,-63.84400000000005,49.21900000000005,2.0,100.0,64.67449786232119,0.18161594553502589,0.5082638285609145,-0.32664788302588854,1826.8575548545964,1821.6103929051008,1819.4349116094534,1816.6072349956899,1812.5928556576837,1806.0688297921943,4.011450564105871,4.107337562335008,-0.09588699822913682,49.81605613416645,40.82464898759216,13.130144342316271,-1.1345548545964448,3.3035144222263613,-0.1770715096481534,0.26220204313279455,1.0513649835763388,1.1148269092235372,1.0106845965770201,0.9911213149393502,2.0,0.0
2022-01-03 04:00:00,1825.726,1825.99,1824.617,1825.184,0.0,2,2022-01-03 04:00:00,-40.360999999999876,1.0,-63.305000000000064,49.75800000000004,2.0,100.0,64.75874357539374,0.0,0.23218840813446226,-0.23218840813446226,1826.2997032363976,1821.8852857585546,1819.7634309460561,1816.943578721349,1812.8726588652908,1806.2590304907797,3.7004774328695476,4.025965536441916,-0.32548810357236846,38.82326148767784,39.97308757180946,12.31134113470921,-1.1157032363976214,3.1656205349244817,-0.3947560087400765,0.1922796795337853,0.9986990835766529,1.0168966241056103,1.0133544758554047,0.9891675710438526,3.0,0.0
2022-01-03 05:00:00,1825.187,1825.741,1823.739,1825.454,0.0,2,2022-01-03 05:00:00,-40.63099999999986,1.0,-63.575000000000045,49.488000000000056,2.0,100.0,62.90049270470372,0.01120703455494223,0.0642743266966566,-0.05306729214171437,1826.0178021575985,1822.1598022386659,1820.0886063205671,1817.2773207322766,1813.1522442238397,1806.4500252122646,3.4362052937772205,3.908013487908977,-0.4718081941317567,29.430420415495174,38.74183476673635,12.301755776160235,-0.5638021575985022,3.082504782429872,0.13336663336666288,0.143356643356664,1.0295427077084096,1.9788913918845659,0.9933548275946942,1.0054558680892334,4.0,0.0
2022-01-03 06:00:00,1825.45,1825.753,1823.737,1825.308,0.0,2,2022-01-03 06:00:00,-40.4849999999999,1.0,-63.42900000000009,49.634000000000015,2.0,100.0,62.60242287760842,0.012577354952229657,0.007928129835724518,0.004649225116505139,1825.781201438399,1822.4019712972301,1820.3868573879633,1817.5922493310109,1813.4223721299766,1806.637666752441,3.178348714217009,3.7620805331705838,-0.583731818953575,24.090950630751003,37.60241229328214,11.885627870023427,-0.47320143839897355,3.006325869399156,-0.07043650793653938,0.15029761904757255,1.0047613145529215,1.1914633216375388,1.0036062739286145,0.9970584679856558,5.0,0.0
2022-01-03 07:00:00,1825.314,1825.407,1820.938,1824.194,0.0,2,2022-01-03 07:00:00,-39.37099999999987,1.0,-62.315000000000055,50.74800000000005,2.0,100.0,61.15068111947406,0.012577354952229657,0.012120581486467738,0.0004567734657619192,1825.2521342922662,1822.5398196589817,1820.6044083943655,1817.8511415141086,1813.6617416381991,1806.8123566355014,2.8512377334884604,3.5799119732341596,-0.7286742397456991,-12.285494778834195,35.226894485771545,10.532258361800814,-1.0581342922662316,3.11080259301349,-0.2506153501902355,0.02081002461397424,1.02374040209459,0.4472035750637159,1.028294937898454,0.9780483959959007,6.0,0.0
2022-01-03 08:00:00,1824.159,1824.402,1821.394,1822.864,0.0,2,2022-01-03 08:00:00,-38.04099999999994,2.0,-60.98500000000013,52.077999999999975,2.0,100.0,45.79839536707515,0.0013703203972875739,0.008841676767249519,-0.007471356369961945,1824.4560895281775,1822.564756608291,1820.7335279146873,1818.0477241998299,1813.8662362684613,1806.9720744799242,2.4563645977780197,3.355202498142932,-0.8988379003649123,-36.48962507338107,33.021056521654565,8.997763731538726,-1.5920895281774392,3.103459550655386,-0.4305186170212953,0.08078457446806352,1.3352144901442506,0.6646198430043954,1.0349622775426495,0.9744613848458096,7.0,0.0
