time,entry_time,type_keylevel,key_level,value,delta_ema_h1
2021-01-03 23:05:00,2021-01-08 08:00:00,R,1900.184,10,True
2021-01-20 15:00:00,2021-01-22 10:00:00,R,1855.651,10,True
2021-05-06 13:00:00,2021-06-17 10:00:00,R,1797.92,10,True
2021-10-13 14:00:00,2021-10-15 09:00:00,R,1781.33,10,True
