Date,open,high,low,close,volume,labels,timestamp,support1,number_touch_support,support2,resistance1,number_touch_resistance,resistance2,rsi_14,stochrsi_k_14,stochrsi_d_14,stochrsi_14,ema_5,ema_25,ema_34,ema_50,ema_89,ema_200,macd,macd_signal,macd_diff,cci_20,adx_14,diff_ema_89,diff_ema_5,atr,body_size,upper_wick,rsi_14_lag_1,diff_ema_5_lag_1,support1_lag_1,resistance1_lag_1,streak_count,candle_type
2023-01-02 23:01:00,1826.573,1830.629,1824.163,1828.997,0.0,2,2023-01-02 23:01:00,-29.72400000000016,1.0,-44.195000000000164,-4.509999999999991,3.0,4.34699999999998,61.498005043673686,0.7273419638285971,0.582559820271828,0.1447821435567691,1823.9499662128978,1818.7695720365437,1817.3858487384928,1815.4486333816512,1812.3540323458326,1806.8149253346226,2.7377790835719225,2.1677198352651366,0.5700592483067859,262.50422711220216,24.15109474867722,16.642967654167478,5.047033787102237,4.452028458093448,0.3748840086606894,0.25239715434578736,0.9194847701069266,0.4047031913820326,0.8140223388507607,-0.22572062084257896,5.0,0.0
2023-01-03 00:00:00,1828.895,1831.998,1828.626,1830.648,0.0,2,2023-01-03 00:00:00,-31.375,1.0,-45.846000000000004,-6.160999999999831,3.0,2.69600000000014,68.0962099878574,0.8962562267059694,0.7000056444619266,0.1962505822440428,1826.1826441419319,1819.6832972645018,1818.143685953436,1816.0446869745278,1812.7605649603697,1807.0520703561688,3.2774106170081723,2.3896579916137437,0.8877526253944286,257.8097464601235,25.908756546073395,17.88743503963019,4.465355858068051,4.374883568229635,0.5198695136417236,0.400355871886153,0.9031046669798469,1.130264630081655,0.947378486055782,0.7320240220743572,6.0,0.0
2023-01-03 01:00:00,1830.597,1832.395,1826.809,1828.515,0.0,2,2023-01-03 01:00:00,-29.24200000000019,1.0,-43.71300000000019,4.828999999999951,2.0,100.0,63.821729877631896,0.9186356911527427,0.8474112938957702,0.0712243972569725,1826.9600960946213,1820.3626590133863,1818.7363324703824,1816.5337188578799,1813.1106635168057,1807.2656318451623,3.492695600560637,2.6102655134031227,0.8824300871575144,183.46795885093817,26.864780923650905,15.404336483194356,1.554903905378751,4.461391884784662,-0.3727175080558316,0.3218761188685997,1.0669753094819139,2.871788952758697,1.0729430271527185,-1.2758335059018209,7.0,0.0
2023-01-03 02:00:00,1828.548,1839.76,1828.297,1838.366,0.0,2,2023-01-03 02:00:00,-39.093000000000075,1.0,-53.56400000000008,-5.0219999999999345,2.0,100.0,74.62925188819705,0.9186356911527426,0.9111758696704854,0.007459821482257212,1830.762064063081,1821.7475313969721,1819.8580277577892,1817.3898867458063,1813.6718932164322,1807.575088244713,4.40739813068808,2.9696920368601143,1.4377060938279653,238.19740230209334,28.695097324646145,24.694106783567804,7.603935936919015,4.961506750157184,0.8564948093867236,0.12160865393003661,0.855183835598995,0.20448671823092338,0.7480111528918255,-0.9615690959777009,8.0,0.0
2023-01-03 03:00:00,1838.398,1843.116,1838.398,1841.191,0.0,2,2023-01-03 03:00:00,-41.91800000000012,1.0,-56.389000000000124,100.0,2.0,100.0,75.17745798183391,0.9186356911527426,0.9186356911527431,-5.551115123125783e-16,1834.238376042054,1823.2431828279744,1821.0770547430584,1818.3232637361668,1814.2834289227337,1807.9095749288454,5.299174778158886,3.4355885851198686,1.863586193039017,235.61559099732636,30.72178241622849,26.90757107726631,6.952623957946116,4.946399125145957,0.5919881305638143,0.40801186943618567,0.9927078394461099,1.093678585655207,0.9326065174865205,-0.05021999999999935,9.0,0.0
2023-01-03 04:00:00,1841.233,1842.103,1840.293,1840.351,0.0,2,2023-01-03 04:00:00,-41.0780000000002,1.0,-55.549000000000206,100.0,2.0,100.0,72.25758088930532,0.9776967348968545,0.9383227057341137,0.0393740291627408,1836.2759173613695,1824.559168764284,1822.178423043455,1819.1870965308271,1814.8627082800062,1808.2323751783097,5.8704621825515915,3.9225633046062134,1.947898877945378,182.0581507507123,32.60370428698352,25.488291719993867,4.075082638630647,4.722370616206973,-0.48729281767942,0.4806629834254338,1.0404092837954495,1.7061307891126378,1.020448902088707,1.0,10.0,0.0
2023-01-03 05:00:00,1840.348,1841.133,1837.974,1840.374,0.0,2,2023-01-03 05:00:00,-41.10100000000011,1.0,-55.572000000000116,100.0,2.0,100.0,72.03300947193019,0.9556375289672241,0.9506566516722742,0.0049808772949498925,1837.6419449075797,1825.7756942439546,1823.2181702981147,1820.0179554904025,1815.4296258737838,1808.5521923407146,6.252986933200418,4.388648030325054,1.8643389028753639,140.13977867569514,33.54671643520272,24.94437412621619,2.732055092420296,4.610701286477911,0.00823045267491815,0.2402659069325702,1.00311761814509,1.49158142891642,0.999440402909907,1.0,11.0,7.0
2023-01-03 06:00:00,1840.414,1844.258,1840.024,1841.974,0.0,2,2023-01-03 06:00:00,-42.70100000000002,1.0,-57.172000000000025,100.0,2.0,100.0,71.7398734135621,0.9510259573037066,0.9614534070559287,-0.010427449752222095,1839.0859632717197,1827.0217177636505,1824.2899319953654,1820.8789768437202,1816.0195008543665,1808.8847476408068,6.609062029199549,4.832730830099954,1.7763311990995954,135.42972070076158,34.787227050755256,25.954499145633463,2.8880367282802126,4.5837940517295,0.3684459140292607,0.5394426074633972,1.0040860966770633,0.9459904251450426,0.9625301515187019,1.0,12.0,0.0
2023-01-03 07:00:00,1842.007,1849.959,1841.054,1847.501,0.0,2,2023-01-03 07:00:00,-48.228000000000065,1.0,-62.69900000000007,100.0,2.0,100.0,78.91487123567914,0.9733292224068523,0.9599975695592615,0.013331652847590747,1841.89097551448,1828.5970471664468,1825.6162787384874,1821.9229777518096,1816.7190897242692,1809.268988957814,7.253621582711958,5.316908980622355,1.936712602089603,144.86947405350995,36.4869419814019,30.781910275730752,5.6100244855199435,4.892451619463105,0.6169567658618677,0.27602470522179573,0.9090792684602003,0.5147993089396554,0.8853985236791898,1.0,13.0,0.0
2023-01-03 08:00:00,1847.532,1848.009,1834.566,1836.124,0.0,2,2023-01-03 08:00:00,-36.85100000000011,1.0,-51.322000000000116,100.0,2.0,100.0,63.72818234168465,0.730542100800097,0.8849657601702191,-0.15442365937012215,1839.9686503429868,1829.1760435382587,1826.216719953431,1822.4798805850721,1817.1503099526187,1809.5362029980347,6.768389078111568,5.607205000120198,1.1611840779913702,83.83665117241695,36.244775264558804,18.973690047381297,-3.8446503429868244,5.50320507521574,-0.8486200996801246,0.035483151082354364,1.2383041275611728,-1.459176774229523,1.3087297495318966,1.0,1.0,11.0
