time,entry_time,type_keylevel,key_level,value,delta_ema_h1
2024-05-23 05:00:00,2024-06-06 01:00:00,S,2373.134,10,False
2024-09-03 13:00:00,2024-09-03 19:00:00,S,2493.522,10,False
2024-11-11 14:00:00,2024-11-12 06:00:00,S,2604.71,10,False
2024-12-18 19:00:00,2024-12-19 01:00:00,S,2612.955,10,False
