time,entry_time,type_keylevel,key_level,value,delta_ema_h1
2024-05-10 06:00:00,2024-05-13 05:00:00,R,2352.593,10,True
2024-05-17 14:00:00,2024-05-22 14:00:00,R,2397.381,10,True
2024-06-06 01:00:00,2024-06-07 08:00:00,R,2352.836,10,True
2024-06-06 02:00:00,2024-06-06 06:00:00,R,2364.12,10,True
2024-07-16 15:00:00,2024-07-18 19:00:00,R,2450.064,10,True
